"date","city","SO2","CO","NO2","O3","PM10","SO2_d1_rate","SO2_d2_rate","SO2_d3_rate","SO2_d4_rate","CO_d1_rate","CO_d2_rate","CO_d3_rate","CO_d4_rate","O3_d1_rate","O3_d2_rate","O3_d3_rate","O3_d4_rate","NO2_d1_rate","NO2_d2_rate","NO2_d3_rate","NO2_d4_rate","PM10_d1_rate","PM10_d2_rate","PM10_d3_rate","PM10_d4_rate","temp","temp_range","rain","ws_mean","ws_max","ws_mont_max","dew_point_temp","humidity","air_press","sunshn_time","snow","cloud_amt","surface_temp"
"2010-02-22","서울",0.006,0.6,0.053,0.012,67,-0.166666666666667,-0.5,-0.166666666666667,0,-0.166666666666667,-0.5,0,0.166666666666667,0.333333333333333,0.666666666666667,0.416666666666667,-0.5,0,-0.0943396226415095,0.0943396226415094,0.415094339622641,0.0149253731343284,-0.119402985074627,0.149253731343284,0.104477611940299,6.5,7.5,0,2.5,4.9,9.1,0.3,66.8,1007.6,5.7,0,4.5,3.6
"2010-02-23","서울",0.007,1,0.063,0.003,80,0.142857142857143,0,-0.285714285714286,0,0.4,0.3,0.1,0.4,-3,-1.66666666666667,-0.333333333333333,-1.33333333333333,0.158730158730159,0.158730158730159,0.0793650793650793,0.238095238095238,0.1625,0.175,0.0625,0.2875,8.2,14.6,0,2.1,5.1,8.1,-3.1,50.5,1006,9.5,0,0,4.1
"2010-02-24","서울",0.008,1,0.073,0.004,85,0.125,0.25,0.125,-0.125,0,0.4,0.3,0.1,0.25,-2,-1,0,0.136986301369863,0.273972602739726,0.273972602739726,0.205479452054794,0.0588235294117647,0.211764705882353,0.223529411764706,0.117647058823529,12.2,12.4,0,2,5.3,7.8,1,47.9,1003.4,6.3,0,4.5,5.3
"2010-02-25","서울",0.004,0.7,0.049,0.003,37,-1,-0.75,-0.5,-0.75,-0.428571428571429,-0.428571428571429,0.142857142857143,0,-0.333333333333333,0,-3,-1.66666666666667,-0.489795918367347,-0.285714285714286,-0.0816326530612244,-0.0816326530612244,-1.2972972972973,-1.16216216216216,-0.810810810810811,-0.783783783783784,12,5,26.5,2.1,6.6,10.2,10.4,91.3,998,0,0,10,9.4
"2010-02-26","서울",0.004,0.7,0.04,0.004,31,0,-1,-0.75,-0.5,0,-0.428571428571429,-0.428571428571429,0.142857142857143,0.25,0,0.25,-2,-0.225,-0.825,-0.575,-0.325,-0.193548387096774,-1.74193548387097,-1.58064516129032,-1.16129032258065,12,8.2,0,1.6,3.5,5.8,6.8,73.1,1001.9,6.4,0,4.8,11.9
"2010-02-27","서울",0.004,0.6,0.035,0.008,38,0,0,-1,-0.75,-0.166666666666667,-0.166666666666667,-0.666666666666667,-0.666666666666667,0.5,0.625,0.5,0.625,-0.142857142857143,-0.4,-1.08571428571429,-0.8,0.184210526315789,0.0263157894736842,-1.23684210526316,-1.10526315789474,8.6,5,0,2.6,5.1,9.5,2.3,65.6,1005.1,2.1,0,7.9,8.9
"2010-02-28","서울",0.006,0.6,0.035,0.011,61,0.333333333333333,0.333333333333333,0.333333333333333,-0.333333333333333,0,-0.166666666666667,-0.166666666666667,-0.666666666666667,0.272727272727273,0.636363636363636,0.727272727272727,0.636363636363636,0,-0.142857142857143,-0.4,-1.08571428571429,0.377049180327869,0.491803278688525,0.39344262295082,-0.39344262295082,6.8,3.7,0,2.2,3.7,6.7,2.4,74.4,1008.8,0.4,0,8.9,7.5
"2010-03-01","서울",0.004,0.4,0.022,0.027,11,-0.5,0,0,0,-0.5,-0.5,-0.75,-0.75,0.592592592592593,0.703703703703704,0.851851851851852,0.888888888888889,-0.590909090909091,-0.590909090909091,-0.818181818181818,-1.22727272727273,-4.54545454545455,-2.45454545454545,-1.81818181818182,-2.36363636363636,2.9,5.2,17,4.1,6.3,12.2,-0.6,78.9,1004.3,0,0,9.4,3.9
"2010-03-02","서울",0.003,0.5,0.036,0.015,25,-0.333333333333333,-1,-0.333333333333333,-0.333333333333333,0.2,-0.2,-0.2,-0.4,-0.8,0.266666666666667,0.466666666666667,0.733333333333333,0.388888888888889,0.0277777777777776,0.0277777777777776,-0.111111111111111,0.56,-1.44,-0.52,-0.24,2.7,4.2,0,2.6,5.3,8.6,-1.7,72.6,1006.9,0,0,7.5,3.1
"2010-03-03","서울",0.006,0.8,0.038,0.018,92.5,0.5,0.333333333333333,0,0.333333333333333,0.375,0.5,0.25,0.25,0.166666666666667,-0.5,0.388888888888889,0.555555555555555,0.0526315789473685,0.421052631578947,0.0789473684210525,0.0789473684210525,0.72972972972973,0.881081081081081,0.340540540540541,0.589189189189189,4.4,11.7,0,2.2,3.9,6.7,-4.5,54.5,1012.1,8.2,0,4.6,5.4
"2010-03-04","서울",0.003,0.5,0.034,0.015,34,-1,0,-0.333333333333333,-1,-0.6,0,0.2,-0.2,-0.2,0,-0.8,0.266666666666667,-0.117647058823529,-0.0588235294117646,0.352941176470588,-0.0294117647058824,-1.72058823529412,0.264705882352941,0.676470588235294,-0.794117647058823,5.5,1.8,1.5,2.8,4.3,8.2,0.6,71.9,1005.1,0,0,9.4,5.2
"2010-03-05","서울",0.004,0.6,0.039,0.012,33,0.25,-0.5,0.25,0,0.166666666666667,-0.333333333333333,0.166666666666667,0.333333333333333,-0.25,-0.5,-0.25,-1.25,0.128205128205128,0.0256410256410257,0.076923076923077,0.435897435897436,-0.0303030303030303,-1.8030303030303,0.242424242424242,0.666666666666667,6.4,5.6,0.3,2.3,4.3,7,1,69.8,1007.7,2.2,0,9.4,7.2
"2010-03-06","서울",0.006,0.7,0.031,0.02,75,0.333333333333333,0.5,0,0.5,0.142857142857143,0.285714285714286,-0.142857142857143,0.285714285714286,0.4,0.25,0.1,0.25,-0.258064516129032,-0.0967741935483872,-0.225806451612903,-0.161290322580645,0.56,0.546666666666667,-0.233333333333333,0.666666666666667,6,8.7,0,2.3,4.3,7.5,-2.5,55.4,1011.8,4,0,7.1,6.6
"2010-03-07","서울",0.003,0.4,0.018,0.032,15,-1,-0.333333333333333,0,-1,-0.75,-0.5,-0.25,-1,0.375,0.625,0.53125,0.4375,-0.722222222222222,-1.16666666666667,-0.888888888888889,-1.11111111111111,-4,-1.2,-1.26666666666667,-5.16666666666667,4.9,5.2,0,3.1,4.5,8.1,-5,49.3,1016.4,3.2,0,7.8,5.7
"2010-03-08","서울",0.003,0.4,0.023,0.029,16,0,-1,-0.333333333333333,0,0,-0.75,-0.5,-0.25,-0.103448275862069,0.310344827586207,0.586206896551724,0.482758620689655,0.217391304347826,-0.347826086956522,-0.695652173913043,-0.478260869565218,0.0625,-3.6875,-1.0625,-1.125,4.1,6.7,0,2.9,4.5,8.5,-6.4,46.8,1020.3,4.5,0,5.9,3.9
"2010-03-09","서울",0.003,0.4,0.031,0.021,20,0,0,-1,-0.333333333333333,0,0,-0.75,-0.5,-0.380952380952381,-0.523809523809524,0.0476190476190477,0.428571428571429,0.258064516129032,0.419354838709677,0,-0.258064516129032,0.2,0.25,-2.75,-0.65,1.5,9.6,14,2.6,5.6,10.6,-4.3,68.1,1012,1.1,7.6,9.1,3.1
"2010-03-10","서울",0.004,0.5,0.033,0.02,29,0.25,0.25,0.25,-0.5,0.2,0.2,0.2,-0.4,-0.05,-0.45,-0.6,0,0.0606060606060607,0.303030303030303,0.454545454545455,0.0606060606060607,0.310344827586207,0.448275862068966,0.482758620689655,-1.58620689655172,-1.4,4.5,7.1,2.7,4.8,8.7,-4.1,82.4,1009,0.7,13.5,8.5,0.6
"2010-03-11","서울",0.006,0.6,0.038,0.022,46,0.333333333333333,0.5,0.5,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.0909090909090908,0.0454545454545453,-0.318181818181818,-0.454545454545455,0.131578947368421,0.184210526315789,0.394736842105263,0.526315789473684,0.369565217391304,0.565217391304348,0.652173913043478,0.673913043478261,2.3,8.7,0,3,5.7,9.1,-4.3,62.8,1012.4,5.8,5,5.5,1.1
"2010-03-12","서울",0.006,0.5,0.036,0.025,71,0,0.333333333333333,0.5,0.5,-0.2,0,0.2,0.2,0.12,0.2,0.16,-0.16,-0.0555555555555556,0.0833333333333332,0.138888888888889,0.361111111111111,0.352112676056338,0.591549295774648,0.71830985915493,0.774647887323944,5.8,9.1,0,4.3,9.7,16.2,-0.9,63,1005.9,0.5,0,8.3,4.3
"2010-03-13","서울",0.004,0.4,0.026,0.025,112,-0.5,-0.5,0,0.25,-0.25,-0.5,-0.25,0,0,0.12,0.2,0.16,-0.384615384615385,-0.461538461538462,-0.269230769230769,-0.192307692307692,0.366071428571429,0.589285714285714,0.741071428571429,0.821428571428571,2.4,9.8,0,2.4,4.9,8.4,-14,30.5,1016.5,9.6,0,2.6,4.4
"2010-03-14","서울",0.004,0.6,0.045,0.008,87,0,-0.5,-0.5,0,0.333333333333333,0.166666666666667,0,0.166666666666667,-2.125,-2.125,-1.75,-1.5,0.422222222222222,0.2,0.155555555555556,0.266666666666667,-0.28735632183908,0.183908045977011,0.471264367816092,0.666666666666667,7.2,11.4,7,2.8,4.4,8.5,-5.7,46.8,1012.2,3.4,0,5.4,4.4
"2010-03-15","서울",0.003,0.5,0.032,0.017,51,-0.333333333333333,-0.333333333333333,-1,-1,-0.2,0.2,0,-0.2,0.529411764705882,-0.470588235294118,-0.470588235294118,-0.294117647058823,-0.40625,0.1875,-0.125,-0.1875,-0.705882352941177,-1.19607843137255,-0.392156862745098,0.0980392156862745,7.9,8.3,12.5,3.4,6.5,11.7,3.1,74.4,999.9,1,0,8.3,7.8
"2010-03-16","서울",0.004,0.4,0.019,0.032,202.5,0.25,0,0,-0.5,-0.25,-0.5,0,-0.25,0.46875,0.75,0.21875,0.21875,-0.68421052631579,-1.36842105263158,-0.368421052631579,-0.894736842105263,0.748148148148148,0.57037037037037,0.446913580246914,0.649382716049383,0.7,4.9,0,4.6,7.6,14.3,-12.3,37.6,1011.4,9.7,0,2,3
"2010-03-17","서울",0.004,0.5,0.036,0.019,51,0,0.25,0,0,0.2,0,-0.2,0.2,-0.68421052631579,0.105263157894737,0.578947368421053,-0.315789473684211,0.472222222222222,0.111111111111111,-0.25,0.277777777777778,-2.97058823529412,0,-0.705882352941177,-1.19607843137255,-0.1,5,1,1.7,4.3,6.6,-9.3,54.5,1015,4,1.1,6.1,1.2
"2010-03-18","서울",0.005,0.5,0.029,0.024,42,0.2,0.2,0.4,0.2,0,0.2,0,-0.2,0.208333333333333,-0.333333333333333,0.291666666666667,0.666666666666667,-0.241379310344827,0.344827586206897,-0.103448275862069,-0.551724137931034,-0.214285714285714,-3.82142857142857,-0.214285714285714,-1.07142857142857,0.5,7.4,0,3.1,5.6,9,-8.4,53,1009.7,11,1.1,1.1,4
"2010-03-19","서울",0.005,0.6,0.047,0.01,45,0,0.2,0.2,0.4,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,-1.4,-0.9,-2.2,-0.7,0.382978723404255,0.234042553191489,0.595744680851064,0.319148936170213,0.0666666666666667,-0.133333333333333,-3.5,-0.133333333333333,4.5,10.6,0,2.1,4.5,6.4,-6.7,46,1000.9,6.1,0,6,4.9
"2010-03-20","서울",0.005,0.8,0.046,0.007,78,0,0,0.2,0.2,0.25,0.375,0.375,0.5,-0.428571428571429,-2.42857142857143,-1.71428571428571,-3.57142857142857,-0.0217391304347826,0.369565217391304,0.217391304347826,0.58695652173913,0.423076923076923,0.461538461538462,0.346153846153846,-1.59615384615385,6.8,10.2,0.2,3.6,10.2,16.7,1.6,70.5,990.1,0,0,9.3,6.7
"2010-03-21","서울",0.005,0.4,0.016,0.034,44,0,0,0,0.2,-1,-0.5,-0.25,-0.25,0.794117647058824,0.705882352941176,0.294117647058824,0.441176470588235,-1.875,-1.9375,-0.8125,-1.25,-0.772727272727273,-0.0227272727272727,0.0454545454545455,-0.159090909090909,2.7,7.8,0,4.6,7.7,14.8,-8.2,46.1,1005.2,10.3,0,1.9,4.8
"2010-03-22","서울",0.005,0.7,0.053,0.006,48,0,0,0,0,0.428571428571428,-0.142857142857143,0.142857142857143,0.285714285714286,-4.66666666666667,-0.166666666666667,-0.666666666666667,-3,0.69811320754717,0.132075471698113,0.113207547169811,0.452830188679245,0.0833333333333333,-0.625,0.0625,0.125,2.1,5.1,9.9,1.4,4.5,6.2,-1.1,80.6,1008.2,0,2.9,8.8,2.5
"2010-03-23","서울",0.004,0.7,0.049,0.004,55,-0.25,-0.25,-0.25,-0.25,0,0.428571428571428,-0.142857142857143,0.142857142857143,-0.5,-7.5,-0.75,-1.5,-0.0816326530612244,0.673469387755102,0.0612244897959184,0.0408163265306123,0.127272727272727,0.2,-0.418181818181818,0.181818181818182,5.9,9.6,0,1.8,4.9,7.2,-0.1,67.9,1007.5,4.6,2.3,7.9,6.9
"2010-03-24","서울",0.004,0.7,0.044,0.014,75.5,0,-0.25,-0.25,-0.25,0,0,0.428571428571428,-0.142857142857143,0.714285714285714,0.571428571428571,-1.42857142857143,0.5,-0.113636363636364,-0.204545454545455,0.636363636363636,-0.0454545454545455,0.271523178807947,0.364238410596026,0.417218543046358,-0.033112582781457,8.7,9.5,0,2.3,5,8.5,-1.3,50.3,1007.6,7.4,0,6.5,8.5
"2010-03-25","서울",0.004,0.5,0.027,0.026,52,0,0,-0.25,-0.25,-0.4,-0.4,-0.4,0.2,0.461538461538462,0.846153846153846,0.769230769230769,-0.307692307692308,-0.62962962962963,-0.814814814814815,-0.962962962962963,0.407407407407407,-0.451923076923077,-0.0576923076923077,0.0769230769230769,0.153846153846154,5,9.6,2.5,3.5,7.5,13.9,-6.1,47.1,1006.7,0.9,0,6.5,6
"2010-03-26","서울",0.005,0.4,0.024,0.031,45,0.2,0.2,0.2,0,-0.25,-0.75,-0.75,-0.75,0.161290322580645,0.548387096774194,0.870967741935484,0.806451612903226,-0.125,-0.833333333333333,-1.04166666666667,-1.20833333333333,-0.155555555555556,-0.677777777777778,-0.222222222222222,-0.0666666666666667,2,7.6,0,3.9,9,15.3,-9.1,46.8,1012.8,6.7,0,4.4,2.9
"2010-03-27","서울",0.006,0.6,0.037,0.023,98,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.347826086956522,-0.130434782608696,0.391304347826087,0.826086956521739,0.351351351351351,0.27027027027027,-0.189189189189189,-0.324324324324324,0.540816326530612,0.469387755102041,0.229591836734694,0.438775510204082,5.4,3.2,0,3.5,6.4,9.3,1,74,1013.1,0,0,8.5,5.3
"2010-03-28","서울",0.005,0.5,0.029,0.028,50,-0.2,0,0.2,0.2,-0.2,0.2,0,-0.4,0.178571428571429,-0.107142857142857,0.0714285714285715,0.5,-0.275862068965517,0.172413793103448,0.0689655172413794,-0.517241379310345,-0.96,0.1,-0.04,-0.51,4.1,9.3,0,3.2,5.9,9.9,-7.3,47.3,1014.5,11.4,0,0.4,7.3
"2010-03-29","서울",0.006,0.6,0.045,0.022,58,0.166666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667,0,0.333333333333333,0.166666666666667,-0.272727272727273,-0.0454545454545455,-0.409090909090909,-0.181818181818182,0.355555555555556,0.177777777777778,0.466666666666667,0.4,0.137931034482759,-0.689655172413793,0.224137931034483,0.103448275862069,5.8,10.7,0,2.8,5.6,8.1,-8.6,35.6,1017.8,11,0,0,7.6
"2010-03-30","서울",0.006,0.7,0.0575,0.014,66,0,0.166666666666667,0,0.166666666666667,0.142857142857143,0.285714285714286,0.142857142857143,0.428571428571428,-0.571428571428571,-1,-0.642857142857143,-1.21428571428571,0.217391304347826,0.495652173913043,0.356521739130435,0.582608695652174,0.121212121212121,0.242424242424242,-0.484848484848485,0.318181818181818,8.3,10.9,0,2.2,5,7.7,-1.8,50.1,1017.2,5.7,0,5,9.9
"2010-03-31","서울",0.004,0.6,0.049,0.006,32,-0.5,-0.5,-0.25,-0.5,-0.166666666666667,0,0.166666666666667,0,-1.33333333333333,-2.66666666666667,-3.66666666666667,-2.83333333333333,-0.173469387755102,0.0816326530612246,0.408163265306122,0.244897959183674,-1.0625,-0.8125,-0.5625,-2.0625,7.3,2.8,9.5,2.3,3.7,6.3,4.7,84.9,1006.7,0,0,9.8,8.2
"2010-04-01","서울",0.004,0.6,0.038,0.008,48,0,-0.5,-0.5,-0.25,0,-0.166666666666667,0,0.166666666666667,0.25,-0.75,-1.75,-2.5,-0.289473684210526,-0.513157894736842,-0.184210526315789,0.236842105263158,0.333333333333333,-0.375,-0.208333333333333,-0.0416666666666667,7,6.3,1,2.7,6.3,9.5,2.2,74.3,1002.3,0,0,8,7.4
"2010-04-02","서울",0.006,0.5,0.033,0.024,87,0.333333333333333,0.333333333333333,0,0,-0.2,-0.2,-0.4,-0.2,0.666666666666667,0.75,0.416666666666667,0.0833333333333334,-0.151515151515151,-0.484848484848485,-0.742424242424242,-0.363636363636364,0.448275862068966,0.632183908045977,0.241379310344828,0.333333333333333,5.5,9,0,3.7,8.8,14.7,-7.4,43.1,1007.2,10.6,0,1.3,8.2
"2010-04-03","서울",0.005,0.4,0.03,0.026,66,-0.2,0.2,0.2,-0.2,-0.25,-0.5,-0.5,-0.75,0.0769230769230769,0.692307692307692,0.769230769230769,0.461538461538462,-0.1,-0.266666666666667,-0.633333333333333,-0.916666666666667,-0.318181818181818,0.272727272727273,0.515151515151515,0,5,8.4,0,3.1,6.8,10.4,-11.9,30.1,1014.1,11.4,0,0,8.2
"2010-04-04","서울",0.005,0.5,0.045,0.016,53,0,-0.2,0.2,0.2,0.2,0,-0.2,-0.2,-0.625,-0.5,0.5,0.625,0.333333333333333,0.266666666666667,0.155555555555556,-0.088888888888889,-0.245283018867925,-0.641509433962264,0.0943396226415094,0.39622641509434,7.7,12.2,0,2.6,6.7,9.4,-6.8,38.9,1009.4,9.1,0,1.8,7.9
"2010-04-05","서울",0.004,0.6,0.052,0.011,48,-0.25,-0.25,-0.5,0,0.166666666666667,0.333333333333333,0.166666666666667,0,-0.454545454545455,-1.36363636363636,-1.18181818181818,0.272727272727273,0.134615384615385,0.423076923076923,0.365384615384615,0.269230769230769,-0.104166666666667,-0.375,-0.8125,0,10.4,10,0,2.2,6.1,11.1,2.5,59.9,1005,6.2,0,4.8,10.6
"2010-04-06","서울",0.004,0.4,0.034,0.024,45,0,-0.25,-0.25,-0.5,-0.5,-0.25,0,-0.25,0.541666666666667,0.333333333333333,-0.0833333333333333,0,-0.529411764705882,-0.323529411764706,0.11764705882353,0.0294117647058824,-0.0666666666666667,-0.177777777777778,-0.466666666666667,-0.933333333333333,8.5,6.9,0,3.6,6,10.7,-1.5,52.9,1007,5.4,0,5.3,10.2
"2010-04-07","서울",0.004,0.5,0.033,0.024,39,0,0,-0.25,-0.25,0.2,-0.2,0,0.2,0,0.541666666666667,0.333333333333333,-0.0833333333333333,-0.0303030303030303,-0.575757575757576,-0.363636363636364,0.090909090909091,-0.153846153846154,-0.230769230769231,-0.358974358974359,-0.692307692307692,7.3,10.3,0,2.6,6.2,8.7,-6,39.1,1013.6,11.6,0,0.4,10.2
"2010-04-08","서울",0.006,0.6,0.059,0.014,63,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,-0.714285714285714,-0.714285714285714,0.214285714285714,-0.142857142857143,0.440677966101695,0.423728813559322,0.11864406779661,0.23728813559322,0.380952380952381,0.285714285714286,0.238095238095238,0.158730158730159,9.1,12.2,0,2.3,6.6,9.2,-3.7,43.5,1012,11.3,0,0,11
"2010-04-09","서울",0.005,0.6,0.058,0.014,53,-0.2,0.2,0.2,0.2,0,0.166666666666667,0.333333333333333,0,0,-0.714285714285714,-0.714285714285714,0.214285714285714,-0.0172413793103447,0.431034482758621,0.413793103448276,0.103448275862069,-0.188679245283019,0.264150943396226,0.150943396226415,0.0943396226415094,11.4,12,0,2,4.9,8.4,1,50.4,1007.8,10.1,0,2.1,13
"2010-04-10","서울",0.005,0.7,0.06,0.006,62,0,-0.2,0.2,0.2,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571428,-1.33333333333333,-1.33333333333333,-3,-3,0.0333333333333332,0.0166666666666667,0.45,0.433333333333333,0.145161290322581,-0.0161290322580645,0.370967741935484,0.274193548387097,10.7,4.7,0,2,4.6,6.9,3.5,62.3,1004.4,0,0,9.8,10.3
"2010-04-11","서울",0.003,0.4,0.028,0.024,29,-0.666666666666667,-0.666666666666667,-1,-0.333333333333333,-0.75,-0.5,-0.5,-0.25,0.75,0.416666666666667,0.416666666666667,0,-1.14285714285714,-1.07142857142857,-1.10714285714286,-0.178571428571429,-1.13793103448276,-0.827586206896552,-1.17241379310345,-0.344827586206897,13.6,13.2,0.1,2.1,3.9,7.6,2.5,50.8,1004.5,4.9,0,7.1,13.2
"2010-04-12","서울",0.003,0.4,0.0305,0.023,32,0,-0.666666666666667,-0.666666666666667,-1,0,-0.75,-0.5,-0.5,-0.0434782608695653,0.739130434782609,0.391304347826087,0.391304347826087,0.0819672131147541,-0.967213114754098,-0.901639344262295,-0.934426229508197,0.09375,-0.9375,-0.65625,-0.96875,13.2,8.9,7,3,6.3,10.6,3.1,53.6,1000.1,2.9,0,9.3,14.8
"2010-04-13","서울",0.003,0.4,0.017,0.031,31,0,0,-0.666666666666667,-0.666666666666667,0,0,-0.75,-0.5,0.258064516129032,0.225806451612903,0.806451612903226,0.548387096774194,-0.794117647058823,-0.647058823529412,-2.52941176470588,-2.41176470588235,-0.032258064516129,0.0645161290322581,-1,-0.709677419354839,4.4,7.2,1,5.2,7.4,14.9,-5.9,50.1,1007.5,3.8,0,6,7.5
"2010-04-14","서울",0.003,0.3,0.018,0.03,35,0,0,0,-0.666666666666667,-0.333333333333333,-0.333333333333333,-0.333333333333333,-1.33333333333333,-0.0333333333333334,0.233333333333333,0.2,0.8,0.0555555555555554,-0.694444444444445,-0.555555555555556,-2.33333333333333,0.114285714285714,0.0857142857142857,0.171428571428571,-0.771428571428571,4,5.2,0,3.4,5.6,10.2,-12.9,28.8,1015.5,4.9,0,5.3,5
"2010-04-15","서울",0.005,0.5,0.034,0.024,40,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,-0.25,-0.291666666666667,0.0416666666666667,0,0.470588235294118,0.5,0.102941176470588,0.176470588235294,0.125,0.225,0.2,0.275,7,11,0,2.4,6.2,9.4,-9.3,34,1013.8,11.2,0,1.9,9.8
"2010-04-16","서울",0.006,0.6,0.046,0.019,79.5,0.166666666666667,0.5,0.5,0.5,0.166666666666667,0.5,0.333333333333333,0.333333333333333,-0.263157894736842,-0.578947368421053,-0.631578947368421,-0.210526315789474,0.260869565217391,0.608695652173913,0.630434782608696,0.33695652173913,0.49685534591195,0.559748427672956,0.610062893081761,0.59748427672956,8,9.6,0,2.7,5.8,10,-6,39.8,1012.7,11.5,0,1.8,11.2
"2010-04-17","서울",0.005,0.5,0.045,0.018,53,-0.2,0,0.4,0.4,-0.2,0,0.4,0.2,-0.0555555555555556,-0.333333333333333,-0.666666666666667,-0.722222222222222,-0.0222222222222222,0.244444444444444,0.6,0.622222222222222,-0.5,0.245283018867925,0.339622641509434,0.415094339622642,7.6,8,0,2.3,4.7,7.4,0.8,63.4,1015.7,4.4,0,4.6,9.2
"2010-04-18","서울",0.005,0.6,0.044,0.019,66,0,-0.2,0,0.4,0.166666666666667,0,0.166666666666667,0.5,0.0526315789473685,0,-0.263157894736842,-0.578947368421053,-0.0227272727272727,-0.0454545454545455,0.227272727272727,0.590909090909091,0.196969696969697,-0.204545454545455,0.393939393939394,0.46969696969697,12,10.8,0,2.7,6.3,11.7,2.4,54.3,1013.4,0,0,8.6,11.4
"2010-04-19","서울",0.005,0.7,0.059,0.01,61,0,0,-0.2,0,0.142857142857143,0.285714285714286,0.142857142857143,0.285714285714286,-0.9,-0.8,-0.9,-1.4,0.254237288135593,0.23728813559322,0.220338983050847,0.423728813559322,-0.0819672131147541,0.131147540983607,-0.30327868852459,0.344262295081967,14.7,4.7,0.2,1.9,3.2,5.9,5.8,55.6,1006.9,0,0,8.4,12.5
"2010-04-20","서울",0.005,0.7,0.054,0.004,61,0,0,0,-0.2,0,0.142857142857143,0.285714285714286,0.142857142857143,-1.5,-3.75,-3.5,-3.75,-0.0925925925925925,0.185185185185185,0.166666666666667,0.148148148148148,0,-0.0819672131147541,0.131147540983607,-0.30327868852459,16.8,7.4,0,2.1,4.8,7.2,10.6,68,1003.6,3,0,8.1,17.2
"2010-04-21","서울",0.003,0.5,0.036,0.019,37,-0.666666666666667,-0.666666666666667,-0.666666666666667,-0.666666666666667,-0.4,-0.4,-0.2,0,0.789473684210526,0.473684210526316,0,0.0526315789473685,-0.5,-0.638888888888889,-0.222222222222222,-0.25,-0.648648648648649,-0.648648648648649,-0.783783783783784,-0.432432432432432,14.1,7.8,4,3,4.8,8.9,8.2,69.9,1005.3,0.3,0,8.8,14
"2010-04-22","서울",0.002,0.4,0.023,0.031,15,-0.5,-1.5,-1.5,-1.5,-0.25,-0.75,-0.75,-0.5,0.387096774193548,0.870967741935484,0.67741935483871,0.387096774193548,-0.565217391304348,-1.34782608695652,-1.56521739130435,-0.91304347826087,-1.46666666666667,-3.06666666666667,-3.06666666666667,-3.4,10.7,3.6,4.5,2.5,4.7,9.6,4.4,66.9,1003.5,0,0,10,11.4
"2010-04-23","서울",0.002,0.4,0.03,0.027,24,0,-0.5,-1.5,-1.5,0,-0.25,-0.75,-0.75,-0.148148148148148,0.296296296296296,0.851851851851852,0.62962962962963,0.233333333333333,-0.2,-0.8,-0.966666666666667,0.375,-0.541666666666667,-1.54166666666667,-1.54166666666667,9.3,7.7,4,1.9,7.3,12,4.1,71.4,1005.7,1.3,0,6.6,11.8
"2010-04-24","서울",0.004,0.6,0.048,0.015,53,0.5,0.5,0.25,-0.25,0.333333333333333,0.333333333333333,0.166666666666667,-0.166666666666667,-0.8,-1.06666666666667,-0.266666666666667,0.733333333333333,0.375,0.520833333333333,0.25,-0.125,0.547169811320755,0.716981132075472,0.30188679245283,-0.150943396226415,11.1,11.4,0,2.6,6.4,11,-0.6,50.1,1011.5,12.2,0,0.1,13.2
"2010-04-25","서울",0.006,0.6,0.051,0.029,66,0.333333333333333,0.666666666666667,0.666666666666667,0.5,0,0.333333333333333,0.333333333333333,0.166666666666667,0.482758620689655,0.0689655172413794,-0.0689655172413793,0.344827586206897,0.0588235294117646,0.411764705882353,0.549019607843137,0.294117647058824,0.196969696969697,0.636363636363636,0.772727272727273,0.439393939393939,13.6,12.5,0,2,4.7,8.1,-3.2,33.5,1013.9,10.6,0,3.1,14.2
"2010-04-26","서울",0.004,0.6,0.058,0.013,50.5,-0.5,0,0.5,0.5,0,0,0.333333333333333,0.333333333333333,-1.23076923076923,-0.153846153846154,-1.07692307692308,-1.38461538461538,0.120689655172414,0.172413793103448,0.482758620689655,0.603448275862069,-0.306930693069307,-0.0495049504950495,0.524752475247525,0.702970297029703,12.4,7.6,27,1.9,5.6,9.1,4.2,63.4,1005.8,0.2,0,9.6,12
"2010-04-27","서울",0.004,0.5,0.025,0.03,39,0,-0.5,0,0.5,-0.2,-0.2,-0.2,0.2,0.566666666666667,0.0333333333333332,0.5,0.1,-1.32,-1.04,-0.92,-0.2,-0.294871794871795,-0.692307692307692,-0.358974358974359,0.384615384615385,7.5,5.8,4.5,5.9,10.9,17.2,2.5,71.5,997.1,1.7,0,8.6,8.8
"2010-04-28","서울",0.004,0.5,0.033,0.019,37,0,0,-0.5,0,0,-0.2,-0.2,-0.2,-0.578947368421053,0.315789473684211,-0.526315789473684,0.210526315789474,0.242424242424242,-0.757575757575758,-0.545454545454545,-0.454545454545455,-0.0540540540540541,-0.364864864864865,-0.783783783783784,-0.432432432432432,5,4.5,9.5,3.4,8.8,14,1.2,77.5,997,0,0,7.9,5.8
